AIRLINE,ORIGIN_AIRPORT,DEPARTURE_DELAY
B6,DCA,-4.0
WN,PHX,37.0
WN,BUR,-1.0
WN,BUR,6.0
WN,MSY,-3.0
WN,PHX,-1.0
WN,RNO,-4.0
B6,DCA,-11.0
B6,PBI,15.0
B6,PBI,23.0
WN,ABQ,20.0
WN,BDL,10.0
WN,PHX,20.0
WN,PHX,-2.0
WN,PHX,6.0
WN,PHX,-1.0
WN,ABQ,0.0
WN,SJC,-2.0
WN,PHX,-1.0
WN,SJC,-2.0
WN,RNO,18.0
WN,DCA,-5.0
WN,PHX,-2.0
WN,BUR,-1.0
WN,SLC,6.0
WN,MSY,1.0
WN,MSY,-3.0
WN,PHX,-3.0
WN,BUR,1.0
WN,SJC,0.0
WN,RNO,10.0
WN,BUR,6.0
WN,PHX,6.0
WN,PHX,3.0
WN,DCA,-4.0
B6,DCA,33.0
WN,SJC,-2.0
WN,SLC,-11.0
WN,RNO,-1.0
WN,DCA,2.0
B6,DCA,-2.0
WN,BUR,-3.0
WN,MSY,10.0
WN,BDL,2.0
WN,SJC,-3.0
WN,SLC,-1.0
WN,PHX,-1.0
WN,PHX,4.0
WN,PHX,1.0
WN,PHX,-1.0
WN,MSY,1.0
WN,BUR,-3.0
WN,MSY,12.0
WN,PHX,-2.0
WN,PHX,-8.0
WN,PHX,-2.0
WN,DCA,-5.0
WN,BDL,6.0
WN,PHX,1.0
B6,DCA,30.0
WN,ABQ,12.0
B6,PBI,57.0
WN,SJC,-1.0
WN,SLC,36.0
WN,PHX,-2.0
WN,ABQ,-2.0
WN,MSY,3.0
WN,ABQ,15.0
WN,SJC,24.0
WN,MSY,13.0
WN,SJC,-2.0
WN,RNO,0.0
WN,DCA,-5.0
WN,MSY,-1.0
WN,PHX,-9.0
B6,BDL,43.0
B6,PBI,47.0
B6,PBI,63.0
WN,SJC,43.0
WN,PHX,-2.0
WN,BUR,11.0
WN,PHX,-2.0
WN,ABQ,77.0
WN,SLC,9.0
WN,SLC,8.0
WN,MSY,-3.0
WN,PHX,17.0
WN,DCA,90.0
WN,PHX,6.0
WN,DCA,-4.0
WN,MSY,2.0
WN,PHX,-2.0
WN,BDL,0.0
WN,SJC,21.0
WN,PHX,7.0
WN,PHX,7.0
B6,DCA,-7.0
WN,SJC,4.0
WN,SJC,23.0
WN,PHX,0.0
WN,PHX,-4.0
WN,PHX,10.0
WN,DCA,-1.0
B6,DCA,25.0
WN,BDL,-4.0
WN,MSY,-1.0
WN,PHX,3.0
WN,PHX,-1.0
WN,PHX,3.0
WN,DCA,92.0
WN,PHX,0.0
WN,DCA,0.0
WN,ABQ,9.0
WN,BUR,45.0
WN,PHX,26.0
WN,DCA,2.0
WN,PHX,47.0
WN,RNO,-6.0
B6,PBI,110.0
WN,ABQ,0.0
WN,BUR,-3.0
WN,SJC,2.0
WN,SLC,18.0
WN,PHX,14.0
WN,PHX,36.0
WN,DCA,-1.0
B6,BDL,13.0
WN,BUR,11.0
WN,PHX,2.0
WN,PHX,-1.0
WN,RNO,-8.0
WN,DCA,-4.0
WN,SJC,51.0
WN,MSY,23.0
WN,PHX,34.0
WN,PHX,12.0
WN,DCA,-3.0
WN,PHX,-2.0
WN,PHX,10.0
B6,DCA,-3.0
WN,SJC,5.0
WN,DCA,0.0
WN,ABQ,6.0
B6,MSY,31.0
WN,BDL,15.0
WN,ABQ,15.0
WN,BUR,-3.0
WN,SJC,-2.0
B6,BDL,-1.0
WN,ABQ,10.0
WN,SJC,0.0
WN,MSY,-1.0
WN,BDL,-3.0
WN,PHX,1.0
WN,PHX,40.0
B6,DCA,-2.0
WN,MSY,-2.0
WN,PBI,14.0
WN,PHX,-4.0
WN,BUR,-1.0
WN,MSY,20.0
WN,DCA,0.0
WN,SLC,10.0
WN,PHX,21.0
WN,PHX,27.0
WN,RNO,-6.0
B6,DCA,-3.0
WN,SJC,10.0
WN,SJC,23.0
WN,SLC,0.0
WN,BUR,-3.0
WN,PHX,-2.0
WN,PHX,6.0
WN,ABQ,15.0
WN,SLC,-1.0
WN,DCA,-4.0
WN,DCA,-2.0
WN,SJC,3.0
WN,MSY,-5.0
WN,PHX,2.0
WN,SJC,38.0
B6,BDL,-2.0
WN,ABQ,0.0
B6,DCA,-6.0
B6,DCA,-4.0
WN,BUR,0.0
WN,SJC,15.0
WN,PBI,27.0
WN,PHX,28.0
WN,DCA,0.0
WN,BUR,11.0
WN,BUR,-3.0
WN,SJC,85.0
WN,MSY,-3.0
WN,PHX,16.0
WN,PHX,31.0
WN,PHX,19.0
WN,PHX,13.0
WN,ABQ,-7.0
WN,PHX,23.0
WN,PHX,15.0
WN,PHX,27.0
WN,DCA,-3.0
B6,SLC,6.0
WN,PHX,14.0
WN,PHX,6.0
WN,PHX,0.0
WN,MSY,-1.0
WN,PHX,25.0
WN,PHX,-7.0
WN,MSY,-7.0
WN,BUR,-2.0
WN,PHX,-3.0
B6,PBI,109.0
WN,MSY,-3.0
B6,PBI,25.0
WN,PHX,6.0
WN,PHX,-1.0
WN,DCA,-2.0
WN,DCA,-2.0
WN,SJC,1.0
WN,MSY,34.0
B6,BDL,-12.0
B6,DCA,-3.0
B6,PBI,204.0
WN,PHX,-6.0
WN,PHX,57.0
WN,SJC,30.0
WN,PBI,4.0
WN,PHX,8.0
WN,PHX,-5.0
B6,DCA,-4.0
WN,BUR,-3.0
WN,PHX,-2.0
WN,DCA,-5.0
WN,BUR,-4.0
WN,MSY,0.0
WN,BUR,1.0
WN,SJC,22.0
WN,SJC,55.0
WN,SJC,36.0
B6,PBI,36.0
WN,ABQ,-5.0
WN,SLC,-1.0
WN,ABQ,-1.0
WN,BDL,-1.0
WN,BUR,60.0
WN,SJC,60.0
WN,RNO,-3.0
WN,DCA,-6.0
WN,SJC,0.0
WN,PHX,7.0
WN,PHX,0.0
WN,PHX,-2.0
WN,PHX,5.0
B6,DCA,52.0
WN,PHX,-1.0
WN,RNO,56.0
WN,PHX,-2.0
WN,PHX,-2.0
WN,PHX,-1.0
B6,DCA,-5.0
WN,PHX,-1.0
WN,DCA,-9.0
WN,MSY,0.0
WN,SJC,1.0
WN,MSY,-7.0
WN,PHX,4.0
WN,BUR,-3.0
WN,SJC,0.0
WN,BUR,0.0
WN,MSY,0.0
WN,SJC,19.0
WN,PHX,-3.0
WN,SJC,-6.0
WN,SJC,3.0
WN,SLC,-3.0
WN,BUR,-2.0
WN,SJC,-4.0
WN,PHX,-3.0
B6,SJC,6.0
B6,BUR,4.0
WN,PHX,1.0
WN,PHX,-5.0
WN,SLC,15.0
WN,SJC,8.0
WN,PHX,-6.0
WN,MSY,57.0
WN,SLC,-2.0
WN,MSY,0.0
B6,PHX,-5.0
WN,PHX,-3.0
B6,SLC,-1.0
B6,SJC,27.0
B6,RNO,-6.0
B6,SLC,22.0
B6,PHX,0.0
B6,ABQ,-12.0
WN,BDL,-1.0
WN,RNO,-3.0
WN,PHX,-5.0
WN,PHX,-4.0
WN,MSY,-7.0
WN,PBI,-4.0
WN,SLC,-4.0
WN,BDL,-2.0
WN,RNO,0.0
WN,ABQ,-2.0
WN,MSY,-5.0
WN,SLC,0.0
WN,ABQ,-1.0
WN,MSY,-2.0
WN,BDL,-5.0
WN,MSY,-4.0
WN,PHX,-5.0
WN,PHX,-1.0
WN,PHX,-9.0
WN,RNO,0.0
WN,SLC,-3.0
WN,DCA,-5.0
WN,DCA,-7.0
B6,PBI,-4.0
WN,ABQ,-3.0
WN,PHX,-4.0
WN,DCA,-3.0
WN,ABQ,-2.0
WN,MSY,-4.0
WN,PHX,-3.0
WN,DCA,-5.0
WN,DCA,-4.0
B6,PBI,-2.0
B6,DCA,-7.0
WN,BDL,-1.0
WN,RNO,-1.0
B6,BDL,-1.0
WN,PBI,-7.0
WN,SJC,-4.0
WN,SJC,-1.0
B6,DCA,-7.0
WN,ABQ,-2.0
WN,MSY,-2.0
WN,RNO,-1.0
WN,SJC,-3.0
WN,SJC,-2.0
WN,SJC,-1.0
WN,BDL,-2.0
WN,PHX,-2.0
WN,SJC,-3.0
WN,SJC,0.0
WN,SLC,0.0
WN,PHX,-4.0
WN,DCA,-2.0
WN,DCA,-3.0
WN,BDL,0.0
WN,MSY,-2.0
WN,PHX,-3.0
WN,PHX,-3.0
WN,BUR,-4.0
B6,DCA,-1.0
WN,ABQ,-5.0
WN,MSY,-5.0
WN,BUR,-9.0
WN,BUR,-9.0
WN,PHX,0.0
WN,PHX,-3.0
WN,PHX,-2.0
WN,BUR,-6.0
WN,ABQ,-7.0
WN,MSY,-5.0
WN,SLC,0.0
WN,BUR,-5.0
B6,BDL,-6.0
B6,DCA,-10.0
WN,ABQ,-5.0
WN,BDL,-2.0
WN,SJC,-3.0
WN,SJC,-2.0
B6,PBI,0.0
B6,DCA,-2.0
WN,SLC,-4.0
WN,RNO,-4.0
WN,SJC,17.0
WN,BUR,-2.0
WN,DCA,-3.0
WN,MSY,-7.0
WN,PHX,-5.0
WN,PHX,-2.0
WN,PHX,-5.0
WN,SJC,-7.0
WN,SJC,0.0
WN,SLC,-5.0
WN,DCA,-6.0
WN,PHX,-4.0
WN,SLC,-7.0
WN,PHX,-2.0
WN,BDL,-6.0
WN,PHX,0.0
WN,PHX,-1.0
WN,PHX,-1.0
WN,BUR,-3.0
WN,SJC,-4.0
WN,BUR,-5.0
B6,BDL,-6.0
B6,DCA,-8.0
WN,PHX,-2.0
WN,PHX,-2.0
WN,MSY,-3.0
WN,BUR,-2.0
WN,PHX,-3.0
WN,SJC,1.0
WN,SJC,-4.0
B6,DCA,-7.0
WN,PBI,12.0
WN,PHX,-4.0
WN,PHX,-5.0
WN,BUR,-5.0
WN,DCA,-8.0
WN,PHX,-3.0
WN,SJC,12.0
WN,DCA,-2.0
WN,BDL,97.0
WN,PHX,0.0
WN,BUR,-6.0
WN,MSY,-1.0
WN,PHX,-3.0
WN,PHX,-5.0
WN,ABQ,-5.0
WN,PHX,0.0
WN,SJC,0.0
WN,MSY,5.0
B6,BDL,-11.0
WN,RNO,2.0
WN,MSY,-9.0
WN,SJC,1.0
WN,SJC,-2.0
WN,SLC,-5.0
B6,DCA,-1.0
WN,MSY,-7.0
WN,PHX,3.0
WN,PHX,-1.0
B6,DCA,-9.0
WN,PHX,-1.0
WN,SJC,-5.0
WN,MSY,0.0
WN,RNO,-4.0
WN,DCA,-2.0
B6,PBI,-1.0
WN,PHX,0.0
WN,PHX,-4.0
WN,PHX,-2.0
WN,PHX,-4.0
WN,BUR,16.0
WN,ABQ,3.0
WN,PHX,1.0
WN,PHX,-1.0
WN,PHX,-1.0
WN,SLC,-3.0
WN,BUR,-2.0
B6,DCA,-5.0
WN,PHX,-3.0
WN,PHX,-3.0
WN,PHX,1.0
WN,PHX,0.0
WN,SJC,-1.0
WN,SJC,0.0
B6,PBI,38.0
WN,ABQ,-3.0
WN,PHX,0.0
WN,SJC,-1.0
WN,ABQ,-4.0
WN,MSY,3.0
WN,PHX,2.0
WN,SJC,-3.0
WN,SLC,-6.0
B6,MSY,-2.0
WN,PHX,1.0
WN,SJC,1.0
WN,BUR,6.0
WN,PHX,5.0
WN,MSY,-4.0
WN,MSY,-2.0
WN,PHX,-1.0
WN,PHX,-3.0
WN,DCA,-2.0
WN,DCA,-4.0
B6,DCA,2.0
B6,PBI,33.0
B6,PBI,222.0
WN,BUR,0.0
WN,PHX,57.0
WN,SJC,0.0
WN,ABQ,-5.0
WN,PBI,7.0
WN,SJC,-2.0
WN,BUR,6.0
WN,PHX,3.0
WN,PHX,-4.0
WN,PHX,28.0
WN,PHX,-4.0
WN,ABQ,0.0
WN,PHX,-1.0
WN,RNO,0.0
WN,PHX,-1.0
WN,DCA,-4.0
WN,DCA,-1.0
B6,DCA,-8.0
B6,DCA,0.0
WN,ABQ,-1.0
WN,MSY,-2.0
WN,PHX,-4.0
WN,PHX,13.0
WN,PHX,0.0
WN,SLC,-1.0
WN,BUR,6.0
WN,BDL,0.0
WN,MSY,-4.0
WN,PHX,0.0
WN,PHX,0.0
B6,MSY,23.0
WN,ABQ,1.0
WN,MSY,3.0
WN,SLC,3.0
WN,PHX,-5.0
WN,SJC,16.0
B6,PBI,40.0
B6,PBI,41.0
WN,SJC,15.0
WN,DCA,0.0
B6,BDL,-15.0
WN,PHX,6.0
WN,PHX,-1.0
WN,BUR,6.0
WN,PHX,3.0
WN,SJC,12.0
WN,DCA,-2.0
WN,PBI,-3.0
WN,MSY,-4.0
B6,SLC,-1.0
WN,ABQ,0.0
WN,PHX,-5.0
WN,PHX,-5.0
WN,SLC,-3.0
WN,DCA,1.0
WN,MSY,17.0
WN,PHX,-4.0
WN,PHX,2.0
WN,PHX,0.0
WN,SJC,-3.0
WN,SJC,-4.0
WN,SJC,15.0
WN,DCA,-1.0
B6,DCA,-3.0
WN,PHX,16.0
WN,MSY,8.0
WN,PHX,-1.0
WN,RNO,25.0
WN,BUR,7.0
WN,BUR,13.0
B6,DCA,0.0
B6,PBI,5.0
B6,PBI,127.0
WN,ABQ,-7.0
WN,BDL,12.0
WN,PHX,-2.0
WN,PHX,-1.0
WN,PHX,-2.0
WN,PHX,-2.0
WN,ABQ,54.0
WN,PHX,-3.0
WN,SJC,7.0
WN,RNO,-2.0
WN,SJC,-1.0
WN,DCA,-1.0
WN,PHX,-7.0
WN,MSY,-2.0
WN,MSY,-7.0
WN,PHX,4.0
WN,SLC,-2.0
WN,BUR,-3.0
WN,RNO,21.0
WN,SJC,45.0
WN,BUR,12.0
WN,PHX,25.0
WN,BUR,1.0
WN,PHX,5.0
WN,DCA,-3.0
B6,DCA,-5.0
WN,RNO,-2.0
WN,SJC,27.0
WN,SLC,-2.0
WN,DCA,4.0
B6,DCA,5.0
WN,MSY,3.0
WN,BUR,5.0
WN,BDL,41.0
WN,PHX,0.0
WN,PHX,-4.0
WN,SJC,-3.0
WN,SLC,-2.0
WN,PHX,-7.0
WN,PHX,-3.0
WN,MSY,2.0
WN,MSY,-3.0
WN,PHX,-4.0
WN,BUR,8.0
WN,PHX,-5.0
WN,PHX,-1.0
WN,DCA,-5.0
WN,BDL,9.0
WN,PHX,0.0
B6,DCA,-2.0
WN,ABQ,21.0
B6,PBI,74.0
WN,PHX,-3.0
WN,SJC,8.0
WN,SLC,-2.0
WN,ABQ,-4.0
WN,MSY,1.0
WN,ABQ,0.0
WN,MSY,11.0
WN,SJC,20.0
WN,RNO,-3.0
WN,SJC,16.0
WN,DCA,5.0
WN,MSY,-2.0
WN,PHX,7.0
B6,BDL,280.0
B6,PBI,30.0
B6,PBI,63.0
WN,PHX,-5.0
WN,SJC,5.0
WN,PHX,12.0
WN,BUR,-4.0
WN,ABQ,0.0
WN,MSY,0.0
WN,PHX,-2.0
WN,SLC,17.0
WN,SLC,9.0
WN,DCA,2.0
WN,PHX,-3.0
WN,DCA,-1.0
WN,MSY,-1.0
WN,PHX,3.0
WN,BDL,0.0
WN,PHX,5.0
WN,PHX,-1.0
WN,SJC,16.0
B6,DCA,-2.0
WN,PHX,35.0
WN,SJC,-7.0
WN,SJC,2.0
WN,PHX,-3.0
WN,PHX,6.0
WN,DCA,4.0
B6,DCA,12.0
WN,BDL,-7.0
WN,MSY,3.0
WN,PHX,2.0
WN,PHX,-4.0
WN,PHX,-3.0
WN,DCA,0.0
WN,PHX,8.0
WN,DCA,1.0
WN,ABQ,-2.0
WN,BUR,16.0
WN,PHX,-1.0
WN,DCA,-1.0
WN,PHX,4.0
WN,RNO,-5.0
B6,PBI,47.0
WN,ABQ,-5.0
WN,PHX,26.0
WN,PHX,-5.0
WN,SJC,2.0
WN,SLC,-1.0
WN,BUR,3.0
WN,DCA,5.0
B6,BDL,124.0
WN,PHX,6.0
WN,BUR,-2.0
WN,PHX,-2.0
WN,RNO,34.0
WN,DCA,0.0
WN,MSY,-5.0
WN,PHX,8.0
WN,PHX,-2.0
WN,SJC,13.0
WN,DCA,13.0
WN,PHX,-5.0
WN,PHX,-3.0
B6,DCA,-5.0
WN,SJC,6.0
WN,DCA,-2.0
WN,ABQ,36.0
B6,MSY,-14.0
WN,BDL,-3.0
WN,ABQ,20.0
WN,SJC,39.0
WN,BUR,-3.0
B6,BDL,-8.0
WN,ABQ,10.0
WN,MSY,-7.0
WN,SJC,0.0
WN,BDL,0.0
WN,PHX,2.0
WN,PHX,11.0
B6,DCA,-11.0
WN,MSY,6.0
WN,PBI,-6.0
WN,PHX,11.0
WN,MSY,-4.0
WN,BUR,-2.0
WN,DCA,1.0
WN,SLC,1.0
WN,PHX,-5.0
WN,PHX,0.0
WN,RNO,87.0
B6,DCA,-7.0
WN,SJC,-2.0
WN,SJC,15.0
WN,SLC,-2.0
WN,PHX,0.0
WN,BUR,-2.0
WN,SLC,-5.0
WN,DCA,-2.0
WN,DCA,-2.0
WN,MSY,0.0
WN,PHX,-3.0
WN,SJC,9.0
WN,SJC,31.0
B6,BDL,36.0
WN,ABQ,73.0
B6,DCA,-5.0
B6,DCA,1.0
WN,PBI,49.0
WN,PHX,17.0
WN,SJC,5.0
WN,BUR,-1.0
WN,DCA,-3.0
WN,MSY,-5.0
WN,PHX,24.0
WN,PHX,-1.0
WN,PHX,-4.0
WN,PHX,-4.0
WN,SJC,-5.0
WN,BUR,1.0
WN,BUR,29.0
WN,ABQ,72.0
WN,PHX,-1.0
WN,PHX,-2.0
WN,PHX,-4.0
WN,DCA,-2.0
B6,SLC,-7.0
WN,PHX,-7.0
WN,PHX,-6.0
WN,PHX,23.0
WN,MSY,-8.0
WN,PHX,2.0
WN,PHX,87.0
WN,MSY,-7.0
WN,PHX,-2.0
WN,BUR,18.0
B6,PBI,67.0
WN,MSY,-2.0
B6,PBI,340.0
WN,PHX,6.0
WN,PHX,-3.0
WN,DCA,-8.0
WN,DCA,1.0
WN,MSY,-6.0
WN,SJC,-2.0
B6,BDL,-6.0
B6,DCA,-1.0
B6,PBI,6.0
WN,PHX,-5.0
WN,PHX,1.0
WN,PBI,16.0
WN,PHX,-2.0
WN,PHX,-3.0
WN,SJC,4.0
B6,DCA,-1.0
WN,PHX,-4.0
WN,BUR,1.0
WN,DCA,12.0
WN,MSY,-6.0
WN,BUR,-5.0
WN,SJC,3.0
WN,BUR,1.0
WN,SJC,16.0
WN,SJC,-6.0
B6,PBI,128.0
WN,ABQ,16.0
WN,SLC,-2.0
WN,ABQ,-7.0
WN,BDL,18.0
WN,BUR,-2.0
WN,RNO,-6.0
WN,SJC,107.0
WN,DCA,-6.0
WN,PHX,2.0
WN,PHX,-7.0
WN,PHX,19.0
WN,SJC,13.0
B6,DCA,16.0
WN,PHX,2.0
WN,RNO,17.0
WN,PHX,7.0
WN,PHX,-3.0
WN,PHX,-4.0
B6,DCA,-7.0
WN,PHX,-6.0
WN,DCA,-9.0
WN,MSY,-7.0
WN,MSY,-5.0
WN,PHX,6.0
WN,SJC,-6.0
WN,SJC,-1.0
WN,BUR,-4.0
WN,MSY,0.0
WN,BUR,-3.0
WN,SJC,12.0
WN,PHX,-5.0
WN,SJC,-9.0
WN,SJC,28.0
WN,SLC,-5.0
WN,PHX,42.0
WN,SJC,-3.0
WN,BUR,-3.0
B6,SJC,0.0
B6,BUR,-11.0
WN,PHX,-5.0
WN,PHX,-7.0
WN,SLC,-5.0
WN,PHX,-3.0
WN,MSY,-6.0
WN,MSY,7.0
WN,SLC,-1.0
B6,PHX,-8.0
WN,PHX,-4.0
B6,SLC,-4.0
B6,SJC,-4.0
B6,RNO,-7.0
B6,SLC,14.0
B6,ABQ,-12.0
B6,PHX,-3.0
WN,BDL,
WN,BDL,-1.0
WN,ABQ,-3.0
WN,RNO,-1.0
WN,DCA,-7.0
B6,PBI,-6.0
WN,PBI,-6.0
WN,BDL,-4.0
WN,PHX,-3.0
WN,RNO,0.0
WN,DCA,-6.0
WN,ABQ,-6.0
B6,DCA,-3.0
B6,PBI,-5.0
WN,DCA,-4.0
B6,DCA,-12.0
WN,ABQ,-1.0
WN,PHX,-3.0
B6,BDL,-1.0
WN,SJC,-1.0
WN,SJC,-3.0
WN,DCA,-5.0
WN,SJC,3.0
WN,SJC,-3.0
WN,BDL,-3.0
WN,DCA,
WN,MSY,-4.0
WN,PHX,-4.0
WN,SLC,0.0
WN,PBI,-2.0
WN,DCA,-5.0
WN,SLC,0.0
WN,DCA,-4.0
WN,ABQ,-2.0
WN,PHX,-4.0
WN,BUR,-5.0
B6,DCA,-1.0
WN,PHX,-1.0
WN,SJC,4.0
WN,SLC,-1.0
WN,BUR,-6.0
WN,MSY,9.0
WN,PHX,-6.0
WN,BUR,-3.0
WN,MSY,0.0
WN,BUR,-5.0
WN,ABQ,-1.0
WN,PHX,1.0
WN,MSY,-6.0
WN,PHX,-3.0
B6,BDL,-10.0
B6,DCA,-7.0
WN,PHX,-1.0
WN,RNO,-3.0
WN,SJC,-5.0
WN,BUR,-4.0
B6,PBI,-9.0
B6,DCA,-2.0
WN,PHX,-2.0
WN,RNO,-5.0
WN,SLC,1.0
WN,ABQ,-3.0
WN,PHX,-3.0
WN,SJC,4.0
WN,BDL,-2.0
WN,ABQ,-1.0
WN,PHX,-5.0
WN,DCA,-6.0
WN,ABQ,-5.0
WN,MSY,-1.0
WN,PHX,-3.0
WN,PHX,-3.0
WN,SLC,-7.0
WN,MSY,-1.0
WN,PHX,-1.0
WN,SLC,-4.0
WN,MSY,-2.0
WN,MSY,-4.0
WN,PHX,-3.0
WN,SJC,1.0
WN,SJC,-3.0
WN,PHX,9.0
WN,BUR,-2.0
WN,BDL,-4.0
B6,BDL,-8.0
WN,DCA,-5.0
B6,DCA,-10.0
WN,MSY,0.0
WN,PHX,-5.0
WN,PHX,-7.0
WN,MSY,-3.0
WN,PHX,-3.0
WN,PHX,-5.0
WN,BUR,-1.0
WN,BDL,-2.0
WN,PHX,-4.0
WN,SJC,-1.0
WN,SJC,-5.0
B6,DCA,-12.0
WN,SLC,0.0
WN,DCA,-2.0
WN,MSY,-3.0
WN,MSY,-4.0
WN,RNO,-5.0
WN,PHX,-5.0
WN,SJC,64.0
WN,BUR,-1.0
B6,BDL,-10.0
WN,BDL,-2.0
WN,PHX,-2.0
WN,PHX,1.0
WN,BDL,-4.0
WN,PHX,-3.0
B6,DCA,10.0
WN,PHX,3.0
B6,DCA,-8.0
WN,BUR,-3.0
WN,MSY,-5.0
WN,SJC,6.0
WN,BUR,-5.0
WN,DCA,-4.0
B6,PBI,-6.0
WN,ABQ,-5.0
WN,PHX,0.0
WN,PHX,0.0
WN,PHX,-1.0
WN,PHX,0.0
WN,SJC,-4.0
WN,SLC,-7.0
WN,BUR,-4.0
WN,PHX,0.0
WN,PHX,-1.0
WN,PHX,5.0
WN,PHX,-2.0
WN,PHX,-3.0
WN,SJC,0.0
B6,DCA,-7.0
WN,PBI,7.0
WN,PHX,-1.0
B6,PBI,5.0
WN,ABQ,-5.0
WN,PHX,18.0
WN,PHX,-3.0
WN,PHX,-4.0
B6,MSY,0.0
WN,MSY,-1.0
WN,SJC,-1.0
WN,PHX,2.0
WN,PHX,-6.0
WN,SJC,-1.0
WN,PHX,1.0
WN,RNO,-7.0
WN,SLC,3.0
WN,PHX,-2.0
WN,SJC,-2.0
WN,SJC,1.0
WN,BUR,-2.0
B6,DCA,-6.0
B6,PBI,9.0
B6,PBI,-2.0
WN,PHX,-4.0
WN,DCA,6.0
WN,PHX,-3.0
WN,MSY,-6.0
WN,MSY,-5.0
WN,MSY,-2.0
WN,PHX,-6.0
WN,MSY,-4.0
B6,DCA,-2.0
B6,DCA,-4.0
WN,ABQ,-8.0
WN,SJC,-3.0
WN,PHX,-8.0
WN,PHX,3.0
WN,PHX,-3.0
WN,PHX,0.0
WN,PHX,-5.0
WN,PHX,40.0
WN,PHX,-4.0
B6,MSY,-10.0
WN,DCA,-5.0
B6,PBI,21.0
B6,PBI,2.0
WN,ABQ,-6.0
WN,ABQ,-4.0
WN,MSY,8.0
WN,MSY,62.0
WN,PBI,8.0
WN,PHX,0.0
WN,RNO,-5.0
WN,DCA,-6.0
B6,BDL,-8.0
WN,DCA,1.0
WN,BUR,-3.0
WN,BUR,-5.0
WN,MSY,1.0
WN,PHX,-7.0
WN,PHX,0.0
WN,PHX,-2.0
WN,PHX,-3.0
WN,RNO,1.0
WN,SJC,0.0
WN,BUR,-3.0
WN,DCA,-2.0
B6,SLC,-9.0
WN,SLC,-2.0
WN,BUR,-4.0
WN,BDL,-1.0
WN,SJC,5.0
B6,DCA,-9.0
WN,MSY,33.0
WN,PBI,0.0
WN,PHX,0.0
WN,BDL,-4.0
WN,MSY,-2.0
B6,PBI,13.0
B6,PBI,27.0
WN,PHX,14.0
WN,SJC,50.0
B6,DCA,-16.0
WN,PHX,0.0
WN,PHX,-2.0
WN,SJC,-1.0
WN,DCA,10.0
WN,RNO,4.0
WN,SLC,-3.0
WN,BUR,18.0
WN,BUR,-2.0
WN,PHX,-4.0
WN,PHX,
WN,ABQ,-7.0
WN,PHX,3.0
WN,SJC,13.0
WN,MSY,-2.0
WN,PHX,15.0
WN,PHX,15.0
WN,MSY,-1.0
WN,SJC,2.0
WN,SLC,-5.0
WN,SLC,-5.0
WN,BUR,-4.0
B6,DCA,-7.0
WN,SJC,-5.0
WN,DCA,-5.0
WN,DCA,-4.0
B6,DCA,-5.0
WN,PHX,1.0
WN,PHX,7.0
WN,PHX,-5.0
WN,RNO,-3.0
WN,PHX,1.0
WN,MSY,-3.0
WN,BUR,5.0
WN,MSY,-4.0
WN,SJC,79.0
WN,SJC,0.0
WN,ABQ,-1.0
WN,BDL,-2.0
WN,MSY,-6.0
WN,PHX,-2.0
WN,PHX,1.0
B6,DCA,-5.0
WN,PHX,2.0
WN,SJC,-6.0
B6,PBI,30.0
WN,BDL,-4.0
WN,MSY,-6.0
WN,ABQ,-4.0
WN,ABQ,-4.0
WN,PHX,11.0
WN,PHX,-1.0
WN,BUR,-2.0
WN,MSY,-3.0
WN,PHX,0.0
WN,SLC,-3.0
B6,BDL,-10.0
WN,PHX,-6.0
WN,BUR,0.0
B6,PBI,-7.0
B6,PBI,5.0
WN,MSY,-3.0
WN,PHX,4.0
WN,PHX,0.0
WN,DCA,-4.0
WN,RNO,-3.0
WN,BUR,-3.0
WN,PHX,-6.0
WN,PHX,1.0
WN,DCA,-5.0
WN,MSY,-5.0
WN,BDL,-3.0
B6,DCA,-15.0
WN,ABQ,-1.0
WN,MSY,-3.0
WN,PHX,1.0
WN,BDL,-6.0
WN,PHX,-3.0
WN,BUR,-1.0
WN,SJC,0.0
WN,SLC,-5.0
B6,DCA,5.0
WN,MSY,-6.0
WN,PHX,8.0
WN,DCA,-6.0
WN,MSY,5.0
WN,SJC,-7.0
WN,SLC,-3.0
WN,ABQ,-6.0
WN,DCA,-6.0
WN,PHX,-7.0
WN,SJC,77.0
WN,MSY,-4.0
WN,BUR,-3.0
WN,DCA,-1.0
B6,PBI,19.0
WN,MSY,-1.0
WN,SLC,17.0
B6,BDL,47.0
WN,PHX,3.0
WN,PHX,-4.0
WN,PHX,-2.0
WN,RNO,-2.0
WN,MSY,-5.0
WN,DCA,-8.0
WN,DCA,-5.0
B6,DCA,-8.0
WN,PHX,-4.0
WN,PHX,-4.0
WN,PHX,-2.0
WN,SJC,-4.0
WN,PHX,0.0
WN,PHX,-1.0
WN,PHX,13.0
WN,BUR,-4.0
B6,MSY,3.0
WN,ABQ,-1.0
WN,BDL,-6.0
WN,SJC,-6.0
WN,MSY,-7.0
WN,PBI,-5.0
B6,BDL,-3.0
WN,PHX,-3.0
WN,SJC,-1.0
WN,ABQ,-4.0
WN,MSY,-5.0
WN,BUR,-3.0
B6,DCA,-11.0
WN,SJC,0.0
WN,MSY,-5.0
WN,PHX,-3.0
WN,PHX,-4.0
WN,PHX,0.0
WN,PHX,1.0
WN,PHX,-4.0
